#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2017-02-19T19:27:19 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ58a9f15088b3 
#INFO -out.max=unlimited 
#INFO queryParameters=11 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:V/84&tab:{V/84/main}&key:source=V/84/main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=V/84/main
#-order=I
#-out=RAB1950
#-out=DEB1950
#

#RESOURCE=yCat_5084
#Name: V/84
#Title: Strasbourg-ESO Catalogue of Galactic Planetary Nebulae (Acker+, 1992)
#Coosys B1950: eq_FK4 B1950    
#Table V_84_main:
#Name: V/84/main
#Title: Discoverers, Designations, and Positions of True and Possible Planetary Nebulae (1)
#---Details of Columns:
    RAB1950 ("h:m:s") (A11)   Right Ascension B1950 [ucd=pos.eq.ra;meta.main]
    DEB1950 ("d:m:s") (A11)   Declination B1950 [ucd=pos.eq.dec;meta.main]
21 27 34.40 +11 57 14.6
20 06 58.80 +26 18 02.0
20 15 13.90 +25 12 22.0
19 53 01.40 +29 09 23.0
21 34 28.00 +12 33 48.0
19 49 02.40 +30 54 48.0
20 17 32.20 +26 50 44.0
20 01 11.51 +30 24 04.8
20 11 55.70 +29 24 46.7
19 57 20.00 +31 47 03.0
19 54 37.21 +32 14 08.6
19 49 57.21 +32 51 31.7
18 58 44.90 +38 17 03.0
20 02 45.10 +31 18 51.0
19 52 05.29 +33 14 05.8
19 48 06.00 +33 38 16.0
20 14 22.80 +30 24 36.0
20 19 56.00 +29 49 46.0
20 04 58.30 +32 07 49.9
20 19 04.71 +32 19 49.2
20 10 52.05 +34 11 27.4
21 14 38.15 +23 56 15.6
20 23 09.14 +33 24 22.5
20 09 01.63 +37 15 44.3
20 02 36.00 +39 26 00.0
17 12 30.00 +49 19 00.0
20 18 06.00 +38 15 00.0
20 15 25.80 +38 40 54.0
20 10 24.00 +40 41 12.0
19 17 42.00 +46 09 00.0
20 13 30.00 +40 31 18.0
20 40 21.00 +37 29 42.0
18 58 00.00 +48 24 00.0
20 07 01.20 +42 21 18.0
20 27 30.00 +40 05 18.0
20 07 22.20 +43 34 54.0
20 05 17.00 +44 05 37.0
21 33 20.10 +31 28 18.0
20 08 49.00 +46 18 42.0
19 48 20.85 +48 50 01.1
19 43 27.20 +50 24 10.0
21 20 16.20 +37 54 24.0
20 02 31.80 +49 10 36.0
20 43 25.80 +44 28 18.0
21 05 46.20 +40 58 48.0
20 30 46.50 +47 10 48.0
21 05 09.50 +42 02 02.8
20 30 19.20 +48 42 27.0
21 31 07.40 +39 24 40.0
21 16 14.90 +43 36 00.0
20 43 49.47 +50 11 40.5
21 12 27.70 +46 04 50.0
21 04 35.50 +47 39 02.0
21 17 19.00 +46 06 05.0
21 12 19.00 +47 32 00.0
21 30 36.76 +44 22 28.5
21 09 13.80 +50 34 48.0
21 36 55.20 +45 46 54.0
20 51 46.20 +53 34 18.0
21 29 06.00 +49 46 54.0
21 35 11.70 +48 42 41.0
20 59 05.10 +54 20 41.0
21 19 05.70 +51 40 38.0
18 21 35.30 +64 20 30.0
21 33 58.80 +50 40 48.0
21 41 29.30 +50 11 28.2
21 30 09.00 +52 20 34.0
20 55 07.50 +57 14 21.0
21 28 23.80 +54 14 17.0
17 58 34.20 +66 38 05.0
21 30 36.20 +55 39 27.0
21 55 51.20 +51 27 20.0
21 37 34.50 +55 32 27.0
21 25 57.82 +57 26 00.5
22 29 37.78 +47 32 37.1
22 21 55.70 +50 42 47.0
21 25 11.30 +62 40 23.0
22 32 43.80 +52 10 32.0
22 24 21.50 +54 34 23.0
22 14 15.60 +57 13 42.0
22 18 41.80 +57 21 11.0
22 18 28.49 +57 59 09.8
21 44 51.20 +63 33 21.0
23 33 24.10 +30 11 26.0
22 30 21.40 +55 54 55.0
22 49 30.00 +51 35 00.0
23 23 29.40 +42 15 36.0
22 46 34.80 +58 13 12.0
22 53 01.80 +56 26 30.0
23 20 36.00 +46 37 29.0
22 11 56.00 +65 39 01.0
22 54 14.60 +56 53 19.0
22 38 28.10 +61 01 25.0
00 34 47.00 -13 58 42.0
22 56 51.20 +61 41 37.0
23 36 42.00 +47 56 00.0
22 18 21.80 +70 40 55.0
22 46 12.00 +66 46 42.0
23 23 57.30 +57 54 24.3
23 10 11.00 +64 23 00.0
23 22 06.00 +60 40 30.0
23 45 16.00 +51 07 17.0
23 44 18.00 +54 28 00.0
23 43 20.60 +56 47 21.0
23 29 41.00 +70 05 40.0
22 42 12.00 +80 11 00.0
00 16 00.00 +53 36 00.0
23 59 00.00 +70 26 00.0
00 44 32.90 -12 08 44.0
00 17 15.00 +62 42 22.0
00 09 54.00 +68 54 00.0
00 25 30.20 +55 41 20.0
00 10 16.50 +72 14 39.0
00 29 06.00 +57 06 00.0
00 35 55.20 +66 07 12.0
00 37 26.00 +62 34 49.0
00 42 42.00 +57 41 00.0
12 31 46.60 +82 50 22.0
01 03 31.20 +73 17 22.0
00 57 55.70 +54 47 30.0
00 57 19.00 +15 28 00.0
01 21 33.00 +65 23 00.0
01 27 25.00 +58 06 33.0
01 39 15.00 +59 55 00.0
01 54 47.40 +66 19 29.0
01 53 57.90 +63 04 42.0
01 34 12.90 +50 12 57.0
01 59 54.60 +64 43 12.0
01 39 12.00 +51 19 00.0
01 49 42.00 +56 09 36.0
02 08 24.00 +63 55 00.0
02 22 29.40 +65 34 24.0
01 55 32.50 +52 39 10.0
02 54 42.00 +64 18 00.0
02 59 34.00 +64 41 45.0
03 06 51.70 +62 36 43.0
03 06 16.40 +61 07 39.0
02 48 44.80 +50 23 35.0
03 32 01.24 +59 53 51.4
06 23 48.00 +71 06 00.0
02 42 12.00 +42 19 59.0
04 02 42.00 +60 47 00.0
04 21 31.16 +60 00 24.1
03 37 59.13 +52 07 25.2
04 09 10.20 +56 49 16.0
11 11 53.30 +55 17 21.0
04 16 41.18 +56 11 04.3
03 23 48.90 +45 13 54.0
03 45 25.70 +49 51 06.7
04 09 37.90 +51 43 25.0
06 39 18.90 +61 50 26.0
04 12 12.60 +48 42 14.0
03 42 10.10 +37 39 27.0
08 37 37.80 +58 24 37.0
06 15 23.20 +55 37 59.0
03 44 20.23 +34 53 35.8
04 43 07.00 +44 22 38.0
03 53 10.05 +33 43 50.0
04 50 59.70 +42 11 47.0
07 53 59.90 +53 33 24.0
04 36 27.52 +36 39 52.3
04 06 08.30 +30 38 43.0
05 52 40.80 +46 05 53.0
04 39 33.80 +36 01 15.0
05 03 11.40 +39 04 09.0
04 33 22.12 +33 33 27.0
06 30 27.98 +44 48 58.4
05 37 54.05 +39 13 39.2
03 50 36.00 +19 19 00.0
05 39 12.00 +36 07 42.0
05 37 31.00 +35 41 04.0
05 03 56.20 +30 46 07.0
04 34 18.00 +24 57 00.0
05 28 25.20 +28 56 30.0
05 49 39.00 +28 05 48.0
06 13 01.20 +28 23 09.0
05 43 46.09 +24 20 58.5
05 55 40.01 +25 18 31.8
06 10 47.40 +26 53 51.0
07 22 26.20 +29 35 35.0
06 34 17.80 +24 03 12.0
05 02 48.42 +10 38 20.0
06 37 10.20 +21 27 45.0
05 37 56.10 +12 19 47.0
06 23 02.18 +17 49 14.3
05 39 22.00 +09 03 54.0
05 29 06.00 +06 54 00.0
05 56 38.40 +10 41 32.0
07 26 13.20 +21 00 51.0
06 08 21.10 +11 47 30.0
05 59 37.70 +09 39 07.0
06 57 06.00 +14 41 00.0
06 37 09.17 +11 09 18.0
06 11 51.00 +07 35 30.0
06 02 08.40 +03 56 42.0
06 49 45.20 +10 01 30.0
06 21 14.70 +05 31 51.0
07 26 14.50 +13 20 44.0
05 01 15.10 -06 13 43.0
04 11 57.00 -12 51 42.0
08 44 04.40 +18 03 35.0
06 57 49.00 +04 25 00.0
06 50 56.50 +03 12 11.0
06 33 11.00 -00 03 11.0
07 52 27.60 +09 41 09.0
08 08 30.00 +11 06 00.0
07 02 42.29 +02 51 35.5
07 20 22.10 +01 51 27.0
05 25 09.50 -12 44 15.0
05 00 52.40 -15 40 24.0
07 06 49.20 -00 43 24.0
07 33 30.00 +02 49 00.0
06 53 43.80 -02 49 10.0
06 39 06.50 -04 59 44.0
07 49 01.60 +03 08 11.0
07 04 18.00 -03 00 00.0
06 21 15.50 -10 11 45.0
08 51 31.70 +09 05 25.0
03 31 07.60 -26 02 15.0
06 19 24.20 -12 57 40.0
09 50 18.00 +13 59 00.0
07 24 06.10 -05 15 49.0
08 04 14.30 -02 44 01.0
07 15 03.60 -10 05 13.0
07 00 28.60 -13 38 24.0
07 34 55.48 -09 32 00.0
05 53 00.90 -22 54 27.0
07 38 00.78 -11 25 29.7
07 10 20.00 -16 00 36.0
07 39 45.00 -14 14 05.0
07 39 32.40 -14 37 02.0
07 45 44.80 -14 00 12.0
07 19 01.68 -18 02 52.7
07 09 05.90 -19 46 00.9
06 48 34.20 -22 22 34.0
06 24 59.90 -25 21 01.0
07 04 49.30 -21 57 30.0
07 39 41.50 -18 05 26.0
07 25 45.60 -20 07 12.7
07 17 12.77 -21 38 19.6
06 52 26.00 -25 17 20.0
07 47 58.90 -19 10 30.0
09 36 37.10 -02 34 57.0
08 06 30.00 -19 05 00.0
08 31 04.90 -15 58 38.0
06 53 14.50 -29 03 33.5
08 08 29.00 -20 22 36.0
07 12 49.20 -27 45 01.0
07 53 03.10 -23 29 47.0
07 00 55.50 -31 31 14.0
07 45 23.20 -27 12 37.0
05 01 21.90 -39 49 54.2
08 38 00.00 -20 43 00.0
08 00 25.20 -27 33 31.0
09 43 10.00 -12 56 22.0
07 27 06.00 -35 39 00.0
08 29 36.80 -27 35 20.0
07 41 26.90 -34 38 00.0
08 07 03.80 -32 31 24.0
08 02 19.80 -34 07 30.0
08 29 51.90 -31 55 54.0
08 55 42.00 -28 45 00.0
08 38 42.90 -32 11 26.0
08 19 03.00 -36 04 12.0
02 55 09.80 -44 22 20.0
08 34 19.30 -35 05 23.0
08 14 22.60 -39 42 33.0
08 29 06.00 -38 09 42.0
07 13 22.00 -46 52 06.0
08 26 38.00 -39 13 41.0
08 35 17.00 -39 15 54.0
08 40 26.00 -40 33 18.0
08 21 57.50 -43 02 59.0
10 22 21.30 -18 23 23.0
08 51 37.70 -39 52 09.0
09 13 59.40 -36 24 58.0
08 22 15.00 -45 21 24.0
08 19 03.30 -46 10 39.0
08 46 51.00 -42 42 36.0
08 03 41.50 -48 14 52.2
08 10 02.10 -48 34 13.0
08 32 50.00 -46 15 16.0
07 46 01.10 -51 07 41.0
08 41 43.00 -45 57 36.0
08 32 29.90 -47 06 16.5
09 10 33.70 -42 13 08.0
09 14 21.00 -45 16 12.0
08 52 43.00 -50 20 51.0
10 32 10.60 -28 55 44.0
10 04 55.10 -40 11 29.0
08 52 10.00 -53 53 42.0
09 07 08.00 -53 06 55.0
09 50 48.00 -46 03 00.0
09 39 21.00 -49 09 00.0
10 03 44.00 -44 07 06.0
09 39 47.90 -49 44 02.0
09 45 32.60 -48 44 22.0
09 13 36.50 -54 40 07.0
09 20 31.50 -53 56 55.0
09 16 28.80 -54 26 49.0
09 12 22.90 -55 15 53.0
09 29 09.00 -52 56 42.0
09 23 10.00 -54 23 21.0
09 25 31.30 -55 53 13.0
09 29 53.90 -56 04 24.0
09 20 00.90 -58 05 58.0
09 29 26.00 -57 23 42.0
09 18 06.40 -58 59 23.0
10 11 18.80 -50 05 07.0
09 41 50.70 -57 03 12.0
10 10 04.00 -52 23 24.0
09 37 20.90 -59 51 52.0
12 13 49.30 -66 28 58.0
10 29 33.00 -53 18 00.0
